



"Microwave Link Report"
"Save Time:04/11/2025 23:26:42"
"User Name:admin"
"Data Source:NE"

"Total 557 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
l-261,,9207-RTN392805_SUITEX_GONENDERE_DEPO,48-805,3-ISM8,1(RTNIF-1),,1527-RTN392690_SERDARLI,48-690,3-ISM8,1(RTNIF-1),Hybrid(244Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23338.000,22330.000,"0E1,28MHz,1024QAM","0E1,28MHz,1024QAM",23.00,23.00,12.10,13.70,-10.00,-10.00,-39.10,-39.90,14.10,13.90,12.00,11.50,-38.30,-37.80,-43.70,-42.60,0,0,0,0,-,-,242.958,242.958,96833,244797,0,0,2162,332,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1151,-,/,/,/,/,/,/
l-264,,1318-RTN392181_SAVASTEPE,48-181,6-ISV3,1(RTNIF-1),,1315-RTN392431_DOGANCI_TD,48-431,12-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,"[10500.000,10531.000]","[10591.000,10622.000]",XMC-2,XMC-2,TX low,TX high,10514.500,10605.500,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",24.50,24.50,16.60,16.50,-10.00,-10.00,-43.90,-43.50,16.60,/,16.50,/,-42.40,/,-46.20,/,0,0,0,0,-,-,241.045,241.045,243016,91290,0,0,13716,2874,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1154,-,/,/,/,/,/,/
l-18,,LF124-RTN39222030_ERCAN_NEW_AIRPORT_CARPARK,48-2030,3-ISM8,1(RTNIF-1),,1516-RTN392568_PASAKOY_VIP2,48-568,6-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,V,V,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-5D,XMC-5D,TX low,TX high,17961.250,18971.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.80,18.80,-10.00,-10.00,-40.20,-39.30,19.20,19.20,18.70,18.70,-38.50,-38.00,-42.60,-42.70,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1155,-,1,2,PLA,PLA,Master,Master
l-265,,LF124-RTN39222030_ERCAN_NEW_AIRPORT_CARPARK,48-2030,3-ISM8,2(RTNIF-2),,1516-RTN392568_PASAKOY_VIP2,48-568,6-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-5D,XMC-5D,TX low,TX high,17961.250,18971.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.80,18.80,-10.00,-10.00,-40.60,-38.90,19.20,19.20,18.70,18.70,-38.70,-37.90,-42.80,-40.80,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1156,-,1,2,PLA,PLA,Slave,Slave
l-268,,1172-RTN392808_LORDS_PALACE_OTEL,48-808,3-ISM8,1(RTNIF-1),,6303-RTN392809_GIRNE_TD_VIP2,48-809,3-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,1082,1082,V,V,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22260.000,23268.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",12.00,12.00,11.90,11.80,-10.00,-10.00,-29.00,-27.30,12.20,12.20,11.70,11.70,-28.40,-27.10,-31.10,-30.20,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1159,-,1,1,PLA,PLA,Master,Master
l-269,,1172-RTN392808_LORDS_PALACE_OTEL,48-808,3-ISM8,2(RTNIF-2),,6303-RTN392809_GIRNE_TD_VIP2,48-809,3-ISM8,2(RTNIF-2),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,1082,1082,H,H,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22260.000,23268.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",12.00,12.00,11.90,11.90,-10.00,-10.00,-28.40,-28.50,12.20,12.20,11.70,11.70,-27.80,-27.80,-30.80,-30.70,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1160,-,1,1,PLA,PLA,Slave,Slave
l-270,,GN149-RTN392807_TEPEBASI_ASKERIYE,48-807,3-ISM8,1(RTNIF-1),,1311-RTN392701_KALKANLI_VIP2,48-701,5-ISM8,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18305.000,19315.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,14.90,14.90,-10.00,-10.00,-42.40,-42.30,15.00,15.00,14.90,14.90,-41.40,-41.40,-53.90,-53.10,0,0,0,0,-,-,499.815,499.815,419298,64160,0,666,66652,9141,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1162,-,/,/,/,/,/,/
l-271,,1118-RTN392736_KARAKUM_LEMAR,48-736,3-ISM8,1(RTNIF-1),,6303-RTN392809_GIRNE_TD_VIP2,48-809,4-ISM8,1(RTNIF-1),Hybrid(583Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38682.000,37422.000,"0E1,56MHz,4096QAM","0E1,56MHz,4096QAM",18.00,18.00,11.90,11.80,-20.00,-10.00,-36.50,-35.40,17.60,17.00,11.70,11.70,-28.60,-33.10,-55.50,-47.80,0,0,0,0,-,-,581.922,581.922,422032,188467,0,0,95463,17780,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1164,-,/,/,/,/,/,/
l-272,,IS050-RTN392811_EZIC_YENIBOGAZICI_POINT,48-811,1-DMD4,1(IF1),,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,6-ISM8,2(RTNIF-2),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37128.000,38388.000,"-,28MHz,4096QAM","0E1,28MHz,4096QAM",18.00,18.00,12.00,12.10,-10.00,-10.00,-33.40,-32.40,12.00,12.20,11.90,11.70,-32.90,-31.20,-34.00,-37.00,/,0,/,0,/,-,289.472,289.472,226116,165431,0,0,7088,550,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1166,-,/,/,/,/,/,/
l-273,,MG068-RTN392215_MAGOSA_SURICI_NEW,48-215,3-IFU2,1(RTNIF-1),,1532-RTN392438_SERBEST_LIMAN_VIP2,48-438,7-IFU2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",HP,HP,TX high,TX low,38850.000,37590.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",20.00,20.00,15.00,15.00,-10.00,-10.00,-35.90,-31.70,15.00,/,15.00,/,-34.60,/,-39.50,/,0,0,0,0,-,-,362.243,362.243,296815,144763,0,0,19011,3090,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,1167,-,/,/,/,/,/,/
l-274,,LF147-RTN392813_OERO_LTD,48-813,3-ISM8,1(RTNIF-1),,6349-RTN392442_HASPOLAT_VIP2,48-442,5-ISM6,2(RTNIF-2),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23324.000,22316.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,18.80,18.90,-10.00,-10.00,-35.20,-36.10,19.20,/,18.70,/,-34.10,/,-40.00,/,0,0,0,0,-,-,499.707,499.707,381508,188925,0,0,59551,9782,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1168,-,/,/,/,/,/,/
l-275,,MG069-RTN392812_ALANICI,48-812,3-ISM8,1(RTNIF-1),,1526-RTN392698_DORTYOL_TD,48-698,4-ISM8,2(RTNIF-2),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18360.000,19370.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,14.90,14.90,-10.00,-10.00,-41.40,-41.50,18.90,21.90,-55.00,14.90,-35.70,-36.30,-90.00,-90.00,0,0,0,0,-,-,241.045,241.045,214749,114293,0,0,28597,519,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1169,-,/,/,/,/,/,/
l-277,,MG067-RTN392810_MARAS_UYSAL_APT,48-810,3-ISM8,1(RTNIF-1),,1532-RTN392438_SERBEST_LIMAN_VIP2,48-438,3-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22092.000,23100.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",15.00,15.00,15.00,15.10,-10.00,-10.00,-30.50,-29.90,15.30,/,14.70,/,-29.90,/,-31.00,/,0,0,0,0,-,-,499.815,499.815,413469,189736,0,0,48333,7063,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1172,-,/,/,/,/,/,/
l-278,,4708-RTN392503_LEFKE_DAYIOGLU_APT,48-503,3-ISV3,1(RTNIF-1),,1328-RTN392184_LEFKE_KULE,48-184,2-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37156.000,38416.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",15.00,15.00,12.80,12.80,-10.00,-10.00,-34.10,-35.40,/,/,/,/,/,/,/,/,0,0,0,0,-,-,241.045,241.045,160520,96309,268,0,36980,6059,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1173,-,/,/,/,/,/,/
l-280,,1158-RTN392424_UKU_LEMAR,48-424,4-ISV3,1(RTNIF-1),,1570-RTN392796_CYPRUS_UNIVERSITY,48-796,4-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37534.000,38794.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",18.00,18.00,-5.00,-1.90,-10.00,-10.00,-38.50,-39.70,1.00,0.00,-5.00,-6.00,-38.00,-37.80,-42.50,-42.60,0,0,0,0,-,-,445.542,445.542,288009,126540,191,0,33812,6257,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1175,-,/,/,/,/,/,/
l-283,,6426-RTN392353_DEMIRHAN,48-353,4-ISM8,1(RTNIF-1),,6324-RTN392176_LEFKOSA_TD_VIP2,48-176,6-ISM6,1(RTNIF-1),Hybrid(456Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,2,912,912,V,V,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-3,XMC-3,TX low,TX high,18030.000,19040.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.90,18.90,-10.00,-10.00,-36.10,-35.50,/,19.20,/,18.70,/,-34.20,/,-48.60,0,0,0,0,-,-,454.8,454.8,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,1178,-,6,1,PLA,PLA,Master,Master
l-284,,6426-RTN392353_DEMIRHAN,48-353,4-ISM8,2(RTNIF-2),,6324-RTN392176_LEFKOSA_TD_VIP2,48-176,6-ISM6,2(RTNIF-2),Hybrid(456Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,2,912,912,H,H,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-3,XMC-3,TX low,TX high,18030.000,19040.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,19.00,19.00,-10.00,-10.00,-36.50,-36.20,/,19.90,/,18.70,/,-35.00,/,-51.10,0,0,0,0,-,-,454.8,454.8,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,1179,-,6,1,PLA,PLA,Slave,Slave
l-285,,1205-RTN392814_ORTAKOY,48-814,1-MXXI4B,1(IF),,6324-RTN392815_LEFKOSA_TD_VIP2,48-815,1-MXXI4B,1(IF),Hybrid(1803Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,81,81,"[81000.000,86000.000]","[71000.000,76000.000]",/,/,TX high,TX low,81500.000,71500.000,"-,250MHz,1024QAM","-,250MHz,1024QAM",13.00,13.00,13.10,12.90,-23.00,-23.00,-31.50,-30.10,13.20,13.20,12.70,12.70,-30.00,-29.30,-50.10,-50.00,/,/,/,/,/,/,1801.414,1801.414,1087232,298551,0,0,77,82,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,QPSK,QPSK,1024QAM,1024QAM,BPSK_62P5M,BPSK_62P5M,1180,-,/,/,/,/,/,/
l-287,,1142-RTN392519_YDU_ILETISIM,48-519,3-ISM8,1(RTNIF-1),,1632-RTN392337_ARABACIOGLU_VIP2,48-337,4-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23282.000,22274.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,17.10,17.00,-10.00,-10.00,-34.20,-35.80,23.10,/,16.70,/,-23.10,/,-71.60,/,0,0,0,0,-,-,289.543,289.543,237946,110364,0,0,16741,3280,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1184,-,/,/,/,/,/,/
l-288,,1673-RTN392520_YDU_TIP,48-520,3-ISM8,1(RTNIF-1),,1632-RTN392337_ARABACIOGLU_VIP2,48-337,4-ISM8,2(RTNIF-2),Hybrid(583Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23324.000,22316.000,"0E1,56MHz,4096QAM","0E1,56MHz,4096QAM",23.00,23.00,17.10,16.90,-10.00,-10.00,-37.00,-37.40,18.00,/,16.70,/,-36.60,/,-44.00,/,0,0,0,0,-,-,581.922,581.922,415296,140828,0,0,25323,6097,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1185,-,/,/,/,/,/,/
l-289,,1231-RTN392386_NILDER_APT,48-386,3-ISV3,1(RTNIF-1),,1139-RTN392382_LEFKE_UNIVERSITESI_VIP1,48-382,4-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22260.000,23268.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,17.80,20.30,-10.00,-10.00,-46.40,-36.80,22.60,23.00,17.70,17.70,-33.50,-29.90,-60.80,-47.00,0,0,0,0,-,-,499.815,499.815,301409,122952,0,0,69762,9478,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1186,-,/,/,/,/,/,/
l-4,,1139-RTN392382_LEFKE_UNIVERSITESI_VIP1,48-382,3-ISM8,1(RTNIF-1),,1328-RTN392345_LEFKE_KULE,48-345,6-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1082,1082,V,V,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22260.000,23268.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.80,18.80,-10.00,-10.00,-32.10,-32.00,19.20,19.30,18.70,18.70,-31.00,-30.40,-36.50,-36.10,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1188,-,1,3,PLA,PLA,Master,Master
l-5,,1139-RTN392382_LEFKE_UNIVERSITESI_VIP1,48-382,3-ISM8,2(RTNIF-2),,1328-RTN392345_LEFKE_KULE,48-345,6-ISM8,2(RTNIF-2),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1082,1082,H,H,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22260.000,23268.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.80,18.90,-10.00,-10.00,-32.00,-32.80,19.20,19.20,18.70,18.70,-30.90,-31.30,-37.50,-36.70,0,0,0,0,-,-,539.557,539.557,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1189,-,1,3,PLA,PLA,Slave,Slave
l-291,,MG070-RTN392171_DERINYA_PLAJ,48-171,3-ISM8,1(RTNIF-1),,1508-RTN392134_MARAS_TD,48-134,4-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23030.000,22022.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.00,19.00,-10.00,-10.00,-30.50,-31.00,18.20,19.20,17.70,18.70,-29.80,-29.90,-31.40,-31.40,0,0,0,0,-,-,241.045,241.045,227449,110198,0,0,4132,2546,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1192,-,/,/,/,/,/,/
l-293,,1291-RTN392751_GUNGOR_ASKERIYE,48-751,3-ISM8,1(RTNIF-1),,6349-RTN392442_HASPOLAT_VIP2,48-442,9-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-3,XMC-3,TX high,TX low,19480.000,18470.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.80,18.90,-10.00,-10.00,-36.60,-36.40,19.20,/,18.70,/,-35.40,/,-43.50,/,0,0,0,0,-,-,241.045,241.045,244173,72391,0,0,24120,3980,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1194,-,/,/,/,/,/,/
l-294,,1674-RTN392542_GIRNE_MERIT_2,48-542,3-ISM8,2(RTNIF-2),,6313-RTN392558_LAPTA_TD,48-558,4-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-3,XMC-3,TX low,TX high,22036.000,23044.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,9.00,6.60,-10.00,-10.00,-39.80,-38.90,18.20,18.20,8.60,6.40,-35.80,-37.10,-44.70,-44.20,0,0,0,0,-,-,539.764,539.764,369621,157386,0,0,4477,6199,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1195,-,/,/,/,/,/,/
